page|type|price|address_x|description|weblink|rooms|size|price2|1 zimmer|1.5 zimmer|13 zimmer|2 zimmer|2.5 zimmer|20 zimmer|3 zimmer|3.5 zimmer|4 zimmer|4.5 zimmer|5 zimmer|5.5 zimmer|6 zimmer|6.5 zimmer|7 zimmer|address_short_1|address_short_2|size_num|address_y|latitude|longitude|detail
33|2 Zimmer, 42m², CHF 2’854.– |2854|Kirchgasse 33, 8001 Zürich|Single-Wohnung - Bijou mit Erker an Top Lage|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=33/mieten/4000495802|2 Zimmer|42m²|CHF 2’854.– |0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|Kirchgasse 33|8001 Zürich|42.0|8002 Zürich|47.364768981933594|8.531177520751953|bederstrasse 1 8002 zuerich 261 zuerich ch zh
33|1 Zimmer, 24m², CHF 1’770.– |1770|Zielweg 80, 8055 Zürich|Exklusive möblierte Apartments mit eigenem Badezimmer und Kochzeile an Toplage|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=33/mieten/3003129586|1 Zimmer|24m²|CHF 1’770.– |1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Zielweg 80|8055 Zürich|24.0|8002 Zürich|47.363861083984375|8.534781455993652|genferstrasse 1 8002 zuerich 261 zuerich ch zh
33|21m², CHF 2’792.– |2792|Militärstrasse 24, 8004 Zurich|1 Bedroom Apartment Mini|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=33/mieten/3000390340|1 Zimmer|21m²|CHF 2’792.– |1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Militärstrasse 24|8004 Zurich|21.0|8002 Zürich|47.364070892333984|8.52786922454834|steinentischstrasse 1a 8002 zuerich 261 zuerich ch zh
33|4.5 Zimmer, CHF 4’800.– |4800|Titlisstrasse 51, 8032 Zürich|Wohnen am Zürichberg|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=33/mieten/4001022144|4.5 Zimmer||CHF 4’800.– |0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|Titlisstrasse 51|8032 Zürich||8002 Zürich|47.363216400146484|8.525934219360352|klopstockstrasse 1a 8002 zuerich 261 zuerich ch zh
33|3 Zimmer, 70m², CHF 2’500.– |2500|Saumackerstrasse 86, 8048 Zürich|Gepflegte 3-Zimmerwohnung, im HP mit zwei Balkonen an absolut ruhiger Lage|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=33/mieten/4001010113|3 Zimmer|70m²|CHF 2’500.– |0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|Saumackerstrasse 86|8048 Zürich|70.0|8002 Zürich|47.3622932434082|8.535627365112305|mythenquai 1 8002 zuerich 261 zuerich ch zh
33|3.5 Zimmer, 95m², CHF 2’644.– |2644|Wehntalerstrasse 619, 8046 Zürich|attraktive 3.5 Zimmerwohnung mit Garten|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=33/mieten/4001001586|3.5 Zimmer|95m²|CHF 2’644.– |0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|Wehntalerstrasse 619|8046 Zürich|95.0|8002 Zürich|47.36430358886719|8.535305976867676|toedistrasse 1a 8002 zuerich 261 zuerich ch zh
33|3.5 Zimmer, 100m², CHF 8’990.– |8990|Etzelstrasse 35, 8038 Zürich|WILLKOMMEN IN “WOLLYWOOD” SEESICHT 3.5-ZIMMERWOHNUNG MIT ATEMBERAUBEN|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=33/mieten/4000995358|3.5 Zimmer|100m²|CHF 8’990.– |0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|Etzelstrasse 35|8038 Zürich|100.0|8002 Zürich|47.366092681884766|8.525068283081055|herterbruecke 1a 8002 zuerich 261 zuerich ch zh
33|3 Zimmer, 70m², CHF 6’900.– |6900|Geranienstrasse 12, 8008 Zürich|Stilvolles Wohnen in Seenähe! SENIOR SERVICED 2-BEDROOM APARTMENT|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=33/mieten/4000995343|3 Zimmer|70m²|CHF 6’900.– |0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|Geranienstrasse 12|8008 Zürich|70.0|8002 Zürich|47.3667106628418|8.53267765045166|freigutstrasse 1a 8002 zuerich 261 zuerich ch zh
33|5.5 Zimmer, 320m², CHF 7’500.– |7500|8037 Zürich|Stadtvilla mit Panorama am Bucheggplatz|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=33/mieten/4000988778|5.5 Zimmer|320m²|CHF 7’500.– |0|0|0|0|0|0|0|0|0|0|0|1|0|0|0||8037 Zürich|320.0|8002 Zürich|47.363426208496094|8.534769058227539|general-wille-strasse 1 8002 zuerich 261 zuerich ch zh
33|2 Zimmer, CHF 2’650.– |2650|Neuhausstrasse 12, 8044 Zürich|Helle Wohnung am Zürichberg|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=33/mieten/4000972299|2 Zimmer||CHF 2’650.– |0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|Neuhausstrasse 12|8044 Zürich||8002 Zürich|47.36562728881836|8.538392066955566|claridenstrasse 1 8002 zuerich 261 zuerich ch zh
33|3 Zimmer, CHF 2’156.– |2156|8037 Zürich|Befristete 3 Zimmer Wohnung nahe am Wipkingerplatz|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=33/mieten/4000962423|3 Zimmer||CHF 2’156.– |0|0|0|0|0|0|1|0|0|0|0|0|0|0|0||8037 Zürich||8002 Zürich|47.36622619628906|8.537848472595215|gotthardstrasse 1 8002 zuerich 261 zuerich ch zh
33|4.5 Zimmer, 141m², CHF 4’000.– |4000|Mühlackerstrasse 111, 8046 Zürich|Modernes Wohnen an ruhiger und zentralen Lage in 8046 Zürich|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=33/mieten/4000962005|4.5 Zimmer|141m²|CHF 4’000.– |0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|Mühlackerstrasse 111|8046 Zürich|141.0|8002 Zürich|47.365867614746094|8.531871795654297|seestrasse 2 8002 zuerich 261 zuerich ch zh
33|3.5 Zimmer, CHF 2’230.– |2230|Wehntalerstrasse 283A, 8046 Zürich|Wohnen in Zürich-Affoltern|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=33/mieten/4000960324|3.5 Zimmer||CHF 2’230.– |0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|Wehntalerstrasse 283A|8046 Zürich||8002 Zürich|47.366943359375|8.528063774108887|brandschenkesteig 2 8002 zuerich 261 zuerich ch zh
34|3 Zimmer, CHF 2’115.– |2115|Schaffhauserstrasse 202, 8057 Zürich|"""Grosszügige 3-Zimmerwohnung an ruhiger und zentraler Lage in Zürich befristet auf den 31.12.2024"""|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=34/mieten/4000922755|3 Zimmer||CHF 2’115.– |0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|Schaffhauserstrasse 202|8057 Zürich||8002 Zürich|47.3573112487793|8.527704238891602|kurfirstensteig 2 8002 zuerich 261 zuerich ch zh
34|3.5 Zimmer, 87m², CHF 4’130.– |4130|Haldenstrasse 167, 8055 Zürich|Erstvermietung - Ein Traum von Dachwohnung...|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=34/mieten/4000910305|3.5 Zimmer|87m²|CHF 4’130.– |0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|Haldenstrasse 167|8055 Zürich|87.0|8002 Zürich|47.3656120300293|8.533560752868652|bodmerstrasse 2 8002 zuerich 261 zuerich ch zh
34|3 Zimmer, 65m², CHF 2’250.– |2250|Saumackerstrasse 58, 8048 Zürich|Helle Wohnung an zentraler und ruhiger Lage!|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=34/mieten/4000897608|3 Zimmer|65m²|CHF 2’250.– |0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|Saumackerstrasse 58|8048 Zürich|65.0|8002 Zürich|47.36400604248047|8.535189628601074|genferstrasse 2 8002 zuerich 261 zuerich ch zh
34| CHF 538.– |538|Schmelzbergstrasse 60, 8044 Zürich|Hobbyraum für was auch immer...|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=34/mieten/4000795124||| CHF 538.– |0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Schmelzbergstrasse 60|8044 Zürich||8002 Zürich|47.36056137084961|8.532102584838867|traubenstrasse 2 8002 zuerich 261 zuerich ch zh
34|4 Zimmer, CHF 2’043.– |2043|Stapferstrasse 1, 8006 Zürich|4-Zimmer-Wohnung, befristet bis 30.09.2024|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=34/mieten/4000764577|4 Zimmer||CHF 2’043.– |0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|Stapferstrasse 1|8006 Zürich||8002 Zürich|47.36089324951172|8.525444030761719|rieterstrasse 2 8002 zuerich 261 zuerich ch zh
34|3.5 Zimmer, 97m², CHF 3’300.– |3300|Albisriederstrasse 379, 8047 Zürich|Im Herzen von Albisrieden|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=34/mieten/4000666090|3.5 Zimmer|97m²|CHF 3’300.– |0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|Albisriederstrasse 379|8047 Zürich|97.0|8002 Zürich|47.366844177246094|8.533121109008789|freigutstrasse 2 8002 zuerich 261 zuerich ch zh
34|1.5 Zimmer, 21m², CHF 1’940.– |1940|Gertrudstrasse 48, 8003 Zürich|frisch sanierte Wohnung mit Balkon im Trendquartier Wiedikon zu vermieten|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=34/mieten/4000654261|1.5 Zimmer|21m²|CHF 1’940.– |0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|Gertrudstrasse 48|8003 Zürich|21.0|8002 Zürich|47.362117767333984|8.535065650939941|mythenquai 2 8002 zuerich 261 zuerich ch zh
34|3 Zimmer, 76m², CHF 3’800.– |3800|Predigerplatz 18, 8001 Zürich|Charmante 3-Zimmerwohnung in der Altstadt von Zürich|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=34/mieten/4000593942|3 Zimmer|76m²|CHF 3’800.– |0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|Predigerplatz 18|8001 Zürich|76.0|8002 Zürich|47.36460876464844|8.534222602844238|spluegenstrasse 2 8002 zuerich 261 zuerich ch zh
34|2 Zimmer, 49m², CHF 2’750.– |2750|Scheffelstrasse 3, 8037 Zürich|Moderne Wohnung im Zentrum von Wipkingen|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=34/mieten/4000341615|2 Zimmer|49m²|CHF 2’750.– |0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|Scheffelstrasse 3|8037 Zürich|49.0|8002 Zürich|47.365299224853516|8.53133487701416|bederstrasse 2 8002 zuerich 261 zuerich ch zh
34|2.5 Zimmer, 40m², CHF 3’300.– |3300|Gubelstrasse 64, 8050 Zürich|2.5 Zimmer Wohnung in Oerlikon|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=34/mieten/3002802728|2.5 Zimmer|40m²|CHF 3’300.– |0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|Gubelstrasse 64|8050 Zürich|40.0|8002 Zürich|47.35255813598633|8.524262428283691|gfellstrasse 2 8002 zuerich 261 zuerich ch zh
34|2.5 Zimmer, 55m², CHF 3’400.– |3400|Gubelstrasse 64, 8050 Zürich|2.5 Zimmer Wohnung in Oerlikon|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=34/mieten/3002802714|2.5 Zimmer|55m²|CHF 3’400.– |0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|Gubelstrasse 64|8050 Zürich|55.0|8002 Zürich|47.358455657958984|8.526678085327148|huegelstrasse 2a 8002 zuerich 261 zuerich ch zh
34|2.5 Zimmer, 45m², CHF 3’300.– |3300|Gubelstrasse 64, 8050 Zürich|2.5 Zimmer Wohnung in Oerlikon|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=34/mieten/3002802705|2.5 Zimmer|45m²|CHF 3’300.– |0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|Gubelstrasse 64|8050 Zürich|45.0|8002 Zürich|47.361480712890625|8.534687042236328|marsstrasse 2 8002 zuerich 261 zuerich ch zh
34|2 Zimmer, 35m², CHF 3’300.– |3300|Gubelstrasse 64, 8050 Zürich|Penthouse Wohnung in Oerlikon|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=34/mieten/3002802682|2 Zimmer|35m²|CHF 3’300.– |0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|Gubelstrasse 64|8050 Zürich|35.0|8002 Zürich|47.36518096923828|8.537712097167969|beethovenstrasse 2 8002 zuerich 261 zuerich ch zh
34|3.5 Zimmer, 75m², CHF 3’450.– |3450|Gubelstrasse 64, 8050 Zürich|3.5 Zimmer Wohnung in Oerlikon|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=34/mieten/3002417883|3.5 Zimmer|75m²|CHF 3’450.– |0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|Gubelstrasse 64|8050 Zürich|75.0|8002 Zürich|47.363521575927734|8.534818649291992|general-wille-strasse 2 8002 zuerich 261 zuerich ch zh
34|4 Zimmer, 90m², CHF 3’950.– |3950|Gubelstrasse 64, 8050 Zürich|4 Zimmer Wohnung in Oerlikon|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=34/mieten/3002344269|4 Zimmer|90m²|CHF 3’950.– |0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|Gubelstrasse 64|8050 Zürich|90.0|8002 Zürich|47.3651237487793|8.537248611450195|beethovenstrasse 3 8002 zuerich 261 zuerich ch zh
34|4 Zimmer, 88m², CHF 1’869.– |1869|Baslerstrasse 137, 8048 Zürich|Grosszügige und helle 4-Zimmerwohnung befristet in Altstetten|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=34/mieten/4001021834|4 Zimmer|88m²|CHF 1’869.– |0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|Baslerstrasse 137|8048 Zürich|88.0|8002 Zürich|47.3653564453125|8.533515930175781|bodmerstrasse 3 8002 zuerich 261 zuerich ch zh
34|3.5 Zimmer, 84m², CHF 3’600.– |3600|Haldenstrasse 167, 8003 Zürich|Erstvermietung - Jetzt Wohnung sichern!|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=34/mieten/4001020371|3.5 Zimmer|84m²|CHF 3’600.– |0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|Haldenstrasse 167|8003 Zürich|84.0|8002 Zürich|47.356719970703125|8.52820873260498|kurfirstenstrasse 3 8002 zuerich 261 zuerich ch zh
34|3 Zimmer, 66m², CHF 2’182.– |2182|Waffenplatzstr. 21, 8002 Zürich|Schöne 3-Zimmer-Altstadt-Wohnung per 01.05.2024 zu vermieten|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=34/mieten/4001018213|3 Zimmer|66m²|CHF 2’182.– |0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|Waffenplatzstr. 21|8002 Zürich|66.0|8002 Zürich|47.365421295166016|8.532084465026855|seestrasse 3 8002 zuerich 261 zuerich ch zh
34|2.5 Zimmer, 69m², CHF 2’725.– |2725|Hungerbergstrasse 17, 8046 Zürich|Erstbezug helle Attikawohnung mit 2 Terrassen|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=34/mieten/4001000664|2.5 Zimmer|69m²|CHF 2’725.– |0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|Hungerbergstrasse 17|8046 Zürich|69.0|8002 Zürich|47.35933303833008|8.530896186828613|gablerstrasse 3 8002 zuerich 261 zuerich ch zh
34|4 Zimmer, 80m², CHF 2’250.– |2250|Rötelstrasse 9, 8006 Zürich|4-Zimmer-Altbauwohnung mit Balkon Kreis 6 - befristet bis 31.03.2025|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=34/mieten/4000997865|4 Zimmer|80m²|CHF 2’250.– |0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|Rötelstrasse 9|8006 Zürich|80.0|8002 Zürich|47.35333251953125|8.526755332946777|effingerstrasse 3 8002 zuerich 261 zuerich ch zh
35|1 Zimmer, 31m², CHF 2’145.– |2145|In Gassen 9, 8001 Zürich|Zwischen Münsterhof und Paradeplatz|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=35/mieten/4000997223|1 Zimmer|31m²|CHF 2’145.– |1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|In Gassen 9|8001 Zürich|31.0|8002 Zürich|47.360862731933594|8.528315544128418|katharinenweg 3 8002 zuerich 261 zuerich ch zh
35|3.5 Zimmer, 101m², CHF 2’250.– |2250|Schulhausstrasse 50, 8002 Zürich|Befristet bis 31. Januar 2025 zu vermieten 3 1/2-Zimmer-Wohnung Zürich 2|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=35/mieten/4000996884|3.5 Zimmer|101m²|CHF 2’250.– |0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|Schulhausstrasse 50|8002 Zürich|101.0|Trichtenhausenstrasse 86, 8053 Zürich|47.35530090332031|8.598923683166504|trichtenhausenstrasse 86 8053 zuerich 261 zuerich ch zh
35|3 Zimmer, CHF 1’540.– |1540|Stapferstrasse 1, 8006 Zürich|3-Zimmer-Wohnung, befristet bis 30.09.2024|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=35/mieten/4000994678|3 Zimmer||CHF 1’540.– |0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|Stapferstrasse 1|8006 Zürich||Trichtenhausenstrasse 86, 8053 Zürich|47.35530090332031|8.598923683166504|trichtenhausenstrasse 86 8053 zuerich 261 zuerich ch zh
35|3.5 Zimmer, 98m², CHF 3’200.– |3200|Markusstrasse 9, 8006 Zürich|Renovierte 3.5-Zimmerwohnung an bester Lage|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=35/mieten/4000990201|3.5 Zimmer|98m²|CHF 3’200.– |0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|Markusstrasse 9|8006 Zürich|98.0|Hadlaubstr. 41, 8006 Zürich|47.383628845214844|8.553703308105469|hadlaubstrasse 41 8006 zuerich 261 zuerich ch zh
35|2.5 Zimmer, 87m², CHF 2’096.– |2096|Blumenfeldstrasse 66, 8046 Zürich|Attraktive und moderne 2 ½-Gartenwohnung im Eigentumsstandart|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=35/mieten/4000990114|2.5 Zimmer|87m²|CHF 2’096.– |0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|Blumenfeldstrasse 66|8046 Zürich|87.0|Hadlaubstr. 41, 8006 Zürich|47.383628845214844|8.553703308105469|hadlaubstrasse 41 8006 zuerich 261 zuerich ch zh
35|2 Zimmer, 45m², CHF 2’249.– |2249|Michelstrasse 17, 8049 Zürich|Schöne 2-Zimmer-Wohnung an Toplage in Höngg|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=35/mieten/4000970155|2 Zimmer|45m²|CHF 2’249.– |0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|Michelstrasse 17|8049 Zürich|45.0|Bombachstr. 24, 8049 Zürich|47.40511703491211|8.48532485961914|bombachstrasse 24 8049 zuerich 261 zuerich ch zh
35|3 Zimmer, 76m², CHF 4’000.– |4000|Klosbachstrasse 88, 8032 Zürich|Bijou 3 Zimmer-Wohnung am Römerhof|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=35/mieten/4000957088|3 Zimmer|76m²|CHF 4’000.– |0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|Klosbachstrasse 88|8032 Zürich|76.0|Bombachstr. 24, 8049 Zürich|47.40511703491211|8.48532485961914|bombachstrasse 24 8049 zuerich 261 zuerich ch zh
35|2.5 Zimmer, 60m², CHF 2’950.– |2950|Badenerstrasse 701, 8048 Zürich|Willkommen in Ihrem neuen Zuhause in Altstetten!|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=35/mieten/4000948401|2.5 Zimmer|60m²|CHF 2’950.– |0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|Badenerstrasse 701|8048 Zürich|60.0|Birmensdorferstrasse 32, 8004 Zürich|47.372283935546875|8.526399612426758|birmensdorferstrasse 32 8004 zuerich 261 zuerich ch zh
35|3.5 Zimmer, 88m², CHF 5’470.– |5470|Wartauweg 19, 8049 Zürich|3,5-Zimmerwohnung mit Dachterrasse - Erstvermietung nach Sanierung - Wohnen im Kult|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=35/mieten/4000946898|3.5 Zimmer|88m²|CHF 5’470.– |0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|Wartauweg 19|8049 Zürich|88.0|Birmensdorferstrasse 32, 8004 Zürich|47.372283935546875|8.526399612426758|birmensdorferstrasse 32 8004 zuerich 261 zuerich ch zh
35|4.5 Zimmer, 97m², CHF 4’920.– |4920|Limmattalstrasse 266, 8049 Zürich|Erstvermietung nach Sanierung - Wohnen im Kult|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=35/mieten/4000946748|4.5 Zimmer|97m²|CHF 4’920.– |0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|Limmattalstrasse 266|8049 Zürich|97.0|Dorfstr. 12, 8037 Zürich|47.39414596557617|8.523874282836914|dorfstrasse 12 8037 zuerich 261 zuerich ch zh
35|1.5 Zimmer, 44m², CHF 1’897.– |1897|Bachmattstrasse 53, 8048 Zürich|Moderne 1.5-Attikawohnung in Zürich Altstetten|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=35/mieten/4000936325|1.5 Zimmer|44m²|CHF 1’897.– |0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|Bachmattstrasse 53|8048 Zürich|44.0|Dorfstr. 12, 8037 Zürich|47.39414596557617|8.523874282836914|dorfstrasse 12 8037 zuerich 261 zuerich ch zh
35|4 Zimmer, 70m², CHF 2’800.– |2800|Winkelriedstrasse 5, 8006 Zürich|Top Jugendstilwohnung an erstklassiger Lage - befristet bis 31.08.2024|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=35/mieten/4000933068|4 Zimmer|70m²|CHF 2’800.– |0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|Winkelriedstrasse 5|8006 Zürich|70.0|Hinterbergstrasse 57, 8044 Zürich|47.382015228271484|8.556857109069824|hinterbergstrasse 57 8044 zuerich 261 zuerich ch zh
35|3 Zimmer, CHF 2’490.– |2490|Triemlistr. 117, 8047 Zürich|Teilweise neu renoviert, nähe Triemlispital!|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=35/mieten/4000930322|3 Zimmer||CHF 2’490.– |0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|Triemlistr. 117|8047 Zürich||Schaffhauserstr. 438, 8050 Zürich|47.416568756103516|8.545424461364746|schaffhauserstrasse 438 8050 zuerich 261 zuerich ch zh
35|3.5 Zimmer, CHF 6’550.– |6550|Schipfe 4, 8001 Zürich|Grosszügige 3.5-Zimmerwohnung im Herzen von Zürich|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=35/mieten/4000921942|3.5 Zimmer||CHF 6’550.– |0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|Schipfe 4|8001 Zürich||Birchstrasse 183B, 8050 Zürich|47.41385269165039|8.53764533996582|birchstrasse 183b 8050 zuerich 261 zuerich ch zh
35|2.5 Zimmer, CHF 2’280.– |2280|Englischviertelstrasse 64, 8032 Zürich|Gemütliches Wohnen in der Stadt Zürich|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=35/mieten/4000903203|2.5 Zimmer||CHF 2’280.– |0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|Englischviertelstrasse 64|8032 Zürich||Birchstrasse 183B, 8050 Zürich|47.41385269165039|8.53764533996582|birchstrasse 183b 8050 zuerich 261 zuerich ch zh
35|4 Zimmer, 70m², CHF 4’250.– |4250|Winkelriedstrasse 5, 8006 Zürich|Top Jugendstilwohnung an erstklassiger Lage|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=35/mieten/4000899093|4 Zimmer|70m²|CHF 4’250.– |0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|Winkelriedstrasse 5|8006 Zürich|70.0|Birchstrasse 183B, 8050 Zürich|47.41385269165039|8.53764533996582|birchstrasse 183b 8050 zuerich 261 zuerich ch zh
35|1.5 Zimmer, 30m², CHF 2’650.– |2650|Schaffhauserstrasse 137, 8057 Zürich|Studio am Irchel|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=35/mieten/4000871073|1.5 Zimmer|30m²|CHF 2’650.– |0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|Schaffhauserstrasse 137|8057 Zürich|30.0|Birchstrasse 183B, 8050 Zürich|47.41385269165039|8.53764533996582|birchstrasse 183b 8050 zuerich 261 zuerich ch zh
35|2 Zimmer, 31m², CHF 2’500.– |2500|Winzerstrasse 65, 8049 Zürich|Charmante, möblierte Wohnung im Jugendstil an idealer Lage!|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=35/mieten/4000870179|2 Zimmer|31m²|CHF 2’500.– |0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|Winzerstrasse 65|8049 Zürich|31.0|Schaffhauserstr. 411, 8050 Zürich|47.414791107177734|8.545281410217285|schaffhauserstrasse 411 8050 zuerich 261 zuerich ch zh
35|2.5 Zimmer, 44m², CHF 1’990.– |1990|Bernerstrasse Nord 226, 8064 Zürich|Schöne 2.5-Zimmer-Wohnung zu vermieten|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=35/mieten/4000732935|2.5 Zimmer|44m²|CHF 1’990.– |0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|Bernerstrasse Nord 226|8064 Zürich|44.0|Breitingerstrasse 27, 8002 Zürich|47.362091064453125|8.532349586486816|breitingerstrasse 27 8002 zuerich 261 zuerich ch zh
35|2.5 Zimmer, 50m², CHF 3’200.– |3200|8000 Zurich|Zurich - Brand new apartments|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=35/mieten/4000718499|2.5 Zimmer|50m²|CHF 3’200.– |0|0|0|0|1|0|0|0|0|0|0|0|0|0|0||8000 Zurich|50.0|Hardaustrasse 21, 8003 Zürich|47.37723159790039|8.509321212768555|hardaustrasse 21 8003 zuerich 261 zuerich ch zh
36|1.5 Zimmer, CHF 1’935.– |1935|Schaffhauserstrasse 280, 8057 Zürich|Grosszügige 1.5-Zimmer-Wohnung zu vermieten|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=36/mieten/4000620538|1.5 Zimmer||CHF 1’935.– |0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|Schaffhauserstrasse 280|8057 Zürich||Seestrasse 27, 8002 Zürich|47.36330032348633|8.53154182434082|seestrasse 27 8002 zuerich 261 zuerich ch zh
