price,address,rooms,size,latitude,longitude,distance_hospital,lr_day,lr_night,distance_ov,wbauj,modern,erstvermietung,zentral,see,neu,stöckig,traum,bijou,neubau,balkon,charmant,erstbezug,1 Zimmer,1.5 Zimmer,2 Zimmer,2.5 Zimmer,3 Zimmer,3.5 Zimmer,4 Zimmer,4.5 Zimmer,5 Zimmer,5.5 Zimmer,6 Zimmer,6.5 Zimmer,7 Zimmer,7.5 Zimmer,y0,y1999,y2000,y2001,y2003,y2004,y2005,y2006,y2008,y2009,y2010,y2011,y2012,y2013,y2014,y2015,y2016,y2017,y2018,y2019,y2020,y2021,y2022,y2023,y2024
2024,"Uetlibergstrasse 29, 8045 Zürich",2.0,62,47.36402130126953,8.520737648010254,1.5205401689710918,43.5,38.0,0.17941406818909633,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2990,"Badenerstrasse 274, 8004 Zürich",3.0,80,47.376461029052734,8.514782905578613,1.2642517804924678,63.6,59.2,0.08048303056193458,2019,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4510,"Dufourstrasse 61, 8008 Zürich",3.5,102,47.36140060424805,8.5498628616333,0.3681632660556358,54.0,46.8,0.19896932192761138,1999,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1220,"St.Jakobstrasse 57, 8004 Zürich",1.0,16,47.37537384033203,8.530084609985352,0.4794869086933287,48.3,38.5,0.22581666527390928,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2990,"Badenerstrasse 136, 8004 Zürich",2.5,69,47.37461471557617,8.522954940795898,0.8193677247082694,48.3,43.8,0.09942640097991734,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3010,"Wiesliacher 91, 8053 Zürich",4.5,122,47.3553581237793,8.59628677368164,1.5622642641107465,28.2,18.4,0.04239340896792477,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2490,"Bremgartnerstrasse 30, 8003 Zürich",3.0,55,47.371551513671875,8.518989562988281,1.2709244626764038,38.9,31.7,0.15838185516722023,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4990,"Hardturmstrasse 253, 8005 Zürich",1.0,186,47.3935546875,8.508553504943848,0.9772596050626785,59.9,53.3,0.026105423020106724,1999,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3227,"Max Bill Platz 9, 8050 Zürich",4.0,107,47.41413497924805,8.539446830749512,0.6000095782891489,56.2,48.5,0.117326152882142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3985,"Binzallee 24, 8055 Zürich",3.5,114,47.365089416503906,8.515739440917969,1.3494162761836521,35.7,27.3,0.2725995809546744,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4380,"Grabenwies 30, 8057 Zürich",3.5,91,47.4026985168457,8.537415504455566,1.3511450865432604,35.2,28.5,0.18583378369876768,2024,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2760,"Zeltweg 49, 8032 Zürich",2.0,52,47.36791229248047,8.552207946777344,0.6017312034721579,59.5,53.7,0.046877982609843674,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2990,"Limmatstrasse 27, 8005 Zürich",2.5,63,47.38096237182617,8.53622817993164,0.17815851075403633,66.7,61.6,0.16152670755264162,2020,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3390,"Zeltweg 51, 8032 Zürich",3.0,77,47.36783218383789,8.552345275878906,0.6006751656021304,37.5,31.6,0.038390633483087015,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1810,"Luegislandstrasse 56, 8051 Zürich",3.0,66,47.40608215332031,8.567268371582031,1.6887754004762634,49.5,37.8,0.09487643322748647,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2150,"Mainaustrasse 49, 8008 Zürich",1.5,41,47.36133575439453,8.55277156829834,0.4523842557569968,40.2,30.3,0.10727348374783187,1999,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1740,"Jungholzstrasse 20, 8050 Zürich",1.5,43,47.41342544555664,8.54434871673584,0.22308959386690666,54.0,44.6,0.11782777835573777,1999,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2090,"Riedhofstrasse 378, 8049 Zürich",2.0,53,47.40996551513672,8.48130989074707,3.16535140329779,46.6,39.8,0.13044249841296388,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2377,"Rotachstrasse 33, 8003 Zurich",1.0,21,47.370792388916016,8.514747619628906,1.296711143445745,62.3,55.6,0.08708606678325438,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3934,"Wolframplatz 1, 8045 Zurich",2.0,41,47.362281799316406,8.52219295501709,1.2986496235596687,63.3,57.8,0.04504845091959406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3350,"Scheuchzerstrasse 65, 8006 Zürich",4.5,115,47.386165618896484,8.545210838317871,0.959497281287704,49.1,35.9,0.20327109876421595,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2150,"Letzigraben 165, 8047 Zürich",2.5,42,47.374027252197266,8.495600700378418,0.74434086766623,43.9,34.4,0.04027245421068823,2022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2690,"Magnusstrasse 4, 8004 Zürich",3.0,1,47.37936782836914,8.524557113647461,0.4785421126283225,37.3,31.5,0.13475761273692372,1999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12653,"Hohenbühlstrasse 5, 8032 Zürich",5.5,183,47.366111755371094,8.5518798828125,0.7694223450564688,41.0,35.2,0.15609867314775883,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2306,"Freiestrasse 23, 8032 Zürich",2.0,57,47.37215805053711,8.554027557373047,0.29922095916794206,45.3,32.2,0.30363626252349785,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2690,"Lessingstrasse 49, 8002 Zürich",3.0,60,47.355987548828125,8.524971961975098,0.635063506943348,56.4,51.3,0.17013328528806215,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4596,"Brandschenkestrasse 62, 8002 Zürich",3.5,108,47.36763000488281,8.528776168823242,1.3461510763014908,50.3,44.4,0.30260428168720926,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2590,"Waldschulweg 21, 8032 Zürich",2.0,56,47.363956451416016,8.572265625,0.7427949006819659,28.6,18.4,0.20747708980445204,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1375,"Kilchbergsteig 2, 8038 Zürich",2.0,51,47.343990325927734,8.532268524169922,0.9507929224316486,55.5,49.0,0.0743560403188195,1999,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1550,"Kilchbergsteig 4, 8038 Zürich",2.0,55,47.343719482421875,8.532464981079102,0.9816539769405693,48.3,41.8,0.09123367267436805,1999,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1992,"Kühriedweg 28, 8050 Zürich",2.5,60,47.409366607666016,8.557765007019043,0.8857956841231841,40.1,28.5,0.1784193488158938,1999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2570,"Eggbühlstrasse 9, 8050 Zürich",2.5,70,47.41616439819336,8.544422149658203,0.4204540390817376,57.2,44.3,0.09506563234119411,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3190,"Hardturmstrasse 104, 8005 Zürich",4.5,130,47.39273452758789,8.516100883483887,0.6600204974308448,58.1,51.5,0.09843428419681012,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1290,"Manessestrasse 128, 8045 Zürich",1.0,9,47.363555908203125,8.521917343139648,1.4296356320163017,58.2,52.9,0.09955820672423411,1999,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2580,"Heinrichstrasse 83, 8005 Zürich",2.5,40,47.38484191894531,8.529532432556152,0.5863517086404678,55.7,46.3,0.2191681648128426,1999,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963,"Brinerstrasse 3, 8003 Zürich",3.5,80,47.36940383911133,8.518498420715332,1.473142150178376,50.1,43.4,0.09114632118830872,1999,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1680,"Kilchbergsteig 4, 8038 Zürich",2.0,53,47.343719482421875,8.532464981079102,0.9816539769405693,48.3,41.8,0.09123367267436805,1999,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2360,"Auhofstrasse 5, 8051 Zürich",3.5,84,47.4066276550293,8.56872844696045,1.762870008421359,46.0,35.0,0.05831221675750771,1999,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3100,"Badenerstrasse 250, 8004 Zürich",2.5,46,47.3759880065918,8.516037940979004,1.1907982360838316,61.1,56.6,0.1275229402829901,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1730,"Friesenbergstrasse 108, 8055 Zürich",1.0,31,47.36572265625,8.509498596191406,0.8753404162344522,56.4,45.6,0.15427974242872974,1999,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3310,"Allenmoosstrasse 60, 8057 Zürich",3.5,82,47.40371322631836,8.540075302124023,1.1523427767598782,27.5,20.8,0.29773630488049685,1999,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1850,"Pestalozzistrasse 38, 8032 Zürich",1.0,33,47.37311935424805,8.555109977722168,0.26622025243345926,44.8,33.9,0.28056501522329297,2000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1890,"Brauerstrasse 27, 8004 Zürich",1.5,54,47.37741470336914,8.527472496032715,0.35829341822448396,51.8,42.3,0.1783707917580931,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3180,"Hagenholzstrasse 70, 8050 Zürich",3.5,109,47.4133415222168,8.556859016418457,0.7282838075723138,44.5,32.4,0.17561123012317356,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2890,"Schaffhauserstrasse 453, 8052 Zürich",2.5,51,47.41804122924805,8.5462007522583,0.5782917568020463,63.8,52.7,0.15893969669505145,1999,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2535,"Winzerhalde 109, 8049 Zürich",2.5,69,47.40351104736328,8.482901573181152,2.8245811396259377,37.4,28.9,0.2382991901232995,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3160,"Allenmoosstrasse 50, 8057 Zürich",2.5,73,47.40336227416992,8.539020538330078,1.224940532381789,32.6,26.0,0.29670424373611737,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3104,"Binzmühlestrasse 48, 8050 Zurich",2.0,36,47.41407012939453,8.545011520385742,0.21114030692683755,39.9,30.5,0.1142062416781681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3415,"Binzmühlestrasse 48, 8050 Zurich",3.0,60,47.41407012939453,8.545011520385742,0.21114030692683755,39.9,30.5,0.1142062416781681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4349,"Gerechtigkeitsgasse 8, 8001 Zurich",1.0,36,47.3698616027832,8.531909942626953,1.0911422118369956,54.0,45.0,0.09042990818923455,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2170,"Binzmühlestrasse 46, 8050 Zurich",2.0,22,47.41405487060547,8.545209884643555,0.19858002359194027,61.7,51.4,0.10285542022863524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2689,"Freyastrasse 8, 8004 Zurich",1.0,28,47.37194061279297,8.524578094482422,0.9805694459300394,44.1,38.2,0.060817697658641826,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3000,"Freyastrasse 8, 8004 Zurich",1.0,33,47.37194061279297,8.524578094482422,0.9805694459300394,44.1,38.2,0.060817697658641826,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3000,"Rotachstrasse 33, 8003 Zurich",1.0,24,47.370792388916016,8.514747619628906,1.296711143445745,62.3,55.6,0.08708606678325438,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2585,"Binzmühlestrasse 46, 8050 Zurich",1.0,23,47.41405487060547,8.545209884643555,0.19858002359194027,61.7,51.4,0.10285542022863524,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6332,"Bellariastrasse 36, 8002 Zurich",2.0,86,47.352561950683594,8.530229568481445,0.1096146415024229,45.1,36.6,0.1792287145629656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2896,"Freyastrasse 8, 8004 Zurich",1.0,33,47.37194061279297,8.524578094482422,0.9805694459300394,44.1,38.2,0.060817697658641826,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3830,"Militärstrasse 24, 8004 Zurich",1.0,30,47.37691116333008,8.532596588134766,0.33033946505310613,40.4,34.8,0.1513333244101828,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3104,"Bellariastrasse 36, 8002 Zurich",1.0,31,47.352561950683594,8.530229568481445,0.1096146415024229,45.1,36.6,0.1792287145629656,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4453,"Militärstrasse 24, 8004 Zurich",1.0,41,47.37691116333008,8.532596588134766,0.33033946505310613,40.4,34.8,0.1513333244101828,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2585,"Freyastrasse 8, 8004 Zurich",1.0,28,47.37194061279297,8.524578094482422,0.9805694459300394,44.1,38.2,0.060817697658641826,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2793,"Militärstrasse 24, 8004 Zurich",1.0,24,47.37691116333008,8.532596588134766,0.33033946505310613,40.4,34.8,0.1513333244101828,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2170,"Militärstrasse 24, 8004 Zurich",1.0,15,47.37691116333008,8.532596588134766,0.33033946505310613,40.4,34.8,0.1513333244101828,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4246,"Militärstrasse 24, 8004 Zurich",2.0,43,47.37691116333008,8.532596588134766,0.33033946505310613,40.4,34.8,0.1513333244101828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,"Binzmühlestrasse 50, 8050 Zurich",1.0,22,47.41405487060547,8.544820785522461,0.22153377694543547,39.6,30.4,0.12369977486234897,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3104,"Gerechtigkeitsgasse 8, 8001 Zurich",1.0,24,47.3698616027832,8.531909942626953,1.0911422118369956,54.0,45.0,0.09042990818923455,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4246,"Gerechtigkeitsgasse 8, 8001 Zurich",1.0,36,47.3698616027832,8.531909942626953,1.0911422118369956,54.0,45.0,0.09042990818923455,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5076,"Gerechtigkeitsgasse 8, 8001 Zurich",2.0,46,47.3698616027832,8.531909942626953,1.0911422118369956,54.0,45.0,0.09042990818923455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3104,"Waffenplatzstrasse 72, 8002 Zurich",1.0,38,47.35688018798828,8.526817321777344,0.6067837976249912,52.9,44.6,0.18504381927046815,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3415,"Gerechtigkeitsgasse 8, 8001 Zurich",1.0,30,47.3698616027832,8.531909942626953,1.0911422118369956,54.0,45.0,0.09042990818923455,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2377,"Waffenplatzstrasse 72, 8002 Zurich",1.0,20,47.35688018798828,8.526817321777344,0.6067837976249912,52.9,44.6,0.18504381927046815,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2066,"Waffenplatzstrasse 72, 8002 Zurich",1.0,12,47.35688018798828,8.526817321777344,0.6067837976249912,52.9,44.6,0.18504381927046815,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,"Binzmühlestrasse 48, 8050 Zurich",1.0,17,47.41407012939453,8.545011520385742,0.21114030692683755,39.9,30.5,0.1142062416781681,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3208,"Binzmühlestrasse 48, 8050 Zurich",1.0,36,47.41407012939453,8.545011520385742,0.21114030692683755,39.9,30.5,0.1142062416781681,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,"Binzmühlestrasse 46, 8050 Zurich",1.0,15,47.41405487060547,8.545209884643555,0.19858002359194027,61.7,51.4,0.10285542022863524,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2481,"Binzmühlestrasse 46, 8050 Zurich",1.0,22,47.41405487060547,8.545209884643555,0.19858002359194027,61.7,51.4,0.10285542022863524,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,"Hönggerstrasse 24, 8037 Zürich",1.0,34,47.39155960083008,8.525900840759277,0.8752942928256728,55.7,48.6,0.20832220556122708,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
